2025-04-04 17:55:05,844 [INFO] Epoch 71: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0151, max_val_accuracy=0.9346, train_times=864
2025-04-04 17:55:06,847 [INFO] Epoch 72: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0146, max_val_accuracy=0.9346, train_times=876
2025-04-04 17:55:07,852 [INFO] Epoch 73: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0155, max_val_accuracy=0.9359, train_times=888
2025-04-04 17:55:08,871 [INFO] Epoch 74: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0146, max_val_accuracy=0.9359, train_times=900
2025-04-04 17:55:09,886 [INFO] Epoch 75: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0222, max_val_accuracy=0.9359, train_times=912
2025-04-04 17:55:10,901 [INFO] Epoch 76: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0104, max_val_accuracy=0.9359, train_times=924
2025-04-04 17:55:11,909 [INFO] Epoch 77: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0164, max_val_accuracy=0.9359, train_times=936
2025-04-04 17:55:12,904 [INFO] Epoch 78: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0206, max_val_accuracy=0.9373, train_times=948
2025-04-04 17:55:13,900 [INFO] Epoch 79: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0149, max_val_accuracy=0.9373, train_times=960
2025-04-04 17:55:14,901 [INFO] Epoch 80: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0174, max_val_accuracy=0.9373, train_times=972
2025-04-04 17:55:15,893 [INFO] Epoch 81: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0144, max_val_accuracy=0.9373, train_times=984
2025-04-04 17:55:16,905 [INFO] Epoch 82: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0102, max_val_accuracy=0.9373, train_times=996
2025-04-04 17:55:17,902 [INFO] Epoch 83: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0137, max_val_accuracy=0.9373, train_times=1008
2025-04-04 17:55:18,913 [INFO] Epoch 84: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0183, max_val_accuracy=0.9373, train_times=1020
2025-04-04 17:55:19,921 [INFO] Epoch 85: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0144, max_val_accuracy=0.9373, train_times=1032
2025-04-04 17:55:21,074 [INFO] Epoch 86: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0164, max_val_accuracy=0.9373, train_times=1044
2025-04-04 17:55:22,262 [INFO] Epoch 87: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0144, max_val_accuracy=0.9373, train_times=1056
2025-04-04 17:55:23,291 [INFO] Epoch 88: device=cuda:1, max_train_accuracy=0.9836, loss = 0.0099, max_val_accuracy=0.9373, train_times=1068
2025-04-04 17:55:24,303 [INFO] Epoch 89: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0195, max_val_accuracy=0.9373, train_times=1080
2025-04-04 17:55:25,321 [INFO] Epoch 90: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0135, max_val_accuracy=0.9373, train_times=1092
2025-04-04 17:55:26,327 [INFO] Epoch 91: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0187, max_val_accuracy=0.9373, train_times=1104
2025-04-04 17:55:27,342 [INFO] Epoch 92: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0125, max_val_accuracy=0.9373, train_times=1116
2025-04-04 17:55:28,357 [INFO] Epoch 93: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0150, max_val_accuracy=0.9373, train_times=1128
2025-04-04 17:55:29,372 [INFO] Epoch 94: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0117, max_val_accuracy=0.9373, train_times=1140
2025-04-04 17:55:30,388 [INFO] Epoch 95: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0125, max_val_accuracy=0.9373, train_times=1152
2025-04-04 17:55:31,411 [INFO] Epoch 96: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0166, max_val_accuracy=0.9373, train_times=1164
2025-04-04 17:55:32,435 [INFO] Epoch 97: device=cuda:1, max_train_accuracy=0.9836, loss = 0.0089, max_val_accuracy=0.9373, train_times=1176
2025-04-04 17:55:33,462 [INFO] Epoch 98: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0147, max_val_accuracy=0.9373, train_times=1188
2025-04-04 17:55:34,480 [INFO] Epoch 99: device=cuda:1, max_train_accuracy=0.8852, loss = 0.0258, max_val_accuracy=0.9373, train_times=1200
2025-04-04 17:55:35,490 [INFO] Epoch 100: device=cuda:1, max_train_accuracy=1.0000, loss = 0.0085, max_val_accuracy=0.9373, train_times=1212
2025-04-04 17:55:36,502 [INFO] Epoch 101: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0149, max_val_accuracy=0.9373, train_times=1224
2025-04-04 17:55:37,529 [INFO] Epoch 102: device=cuda:1, max_train_accuracy=0.9836, loss = 0.0080, max_val_accuracy=0.9373, train_times=1236
2025-04-04 17:55:38,553 [INFO] Epoch 103: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0130, max_val_accuracy=0.9373, train_times=1248
2025-04-04 17:55:39,562 [INFO] Epoch 104: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0117, max_val_accuracy=0.9373, train_times=1260
2025-04-04 17:55:40,586 [INFO] Epoch 105: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0168, max_val_accuracy=0.9373, train_times=1272
2025-04-04 17:55:41,597 [INFO] Epoch 106: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0097, max_val_accuracy=0.9373, train_times=1284
2025-04-04 17:55:42,612 [INFO] Epoch 107: device=cuda:1, max_train_accuracy=0.9836, loss = 0.0089, max_val_accuracy=0.9373, train_times=1296
2025-04-04 17:55:43,627 [INFO] Epoch 108: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0118, max_val_accuracy=0.9373, train_times=1308
2025-04-04 17:55:44,646 [INFO] Epoch 109: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0143, max_val_accuracy=0.9373, train_times=1320
2025-04-04 17:55:45,670 [INFO] Epoch 110: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0146, max_val_accuracy=0.9373, train_times=1332
2025-04-04 17:55:46,679 [INFO] Epoch 111: device=cuda:1, max_train_accuracy=0.8852, loss = 0.0227, max_val_accuracy=0.9373, train_times=1344
2025-04-04 17:55:47,699 [INFO] Epoch 112: device=cuda:1, max_train_accuracy=0.9836, loss = 0.0098, max_val_accuracy=0.9373, train_times=1356
2025-04-04 17:55:48,714 [INFO] Epoch 113: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0207, max_val_accuracy=0.9373, train_times=1368
2025-04-04 17:55:49,729 [INFO] Epoch 114: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0156, max_val_accuracy=0.9373, train_times=1380
2025-04-04 17:55:50,740 [INFO] Epoch 115: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0162, max_val_accuracy=0.9373, train_times=1392
2025-04-04 17:55:51,741 [INFO] Epoch 116: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0157, max_val_accuracy=0.9373, train_times=1404
2025-04-04 17:55:52,756 [INFO] Epoch 117: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0138, max_val_accuracy=0.9373, train_times=1416
2025-04-04 17:55:53,772 [INFO] Epoch 118: device=cuda:1, max_train_accuracy=0.9836, loss = 0.0129, max_val_accuracy=0.9373, train_times=1428
2025-04-04 17:55:54,791 [INFO] Epoch 119: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0194, max_val_accuracy=0.9373, train_times=1440
2025-04-04 17:56:02,740 [INFO] Epoch 0: device=cuda:1, max_train_accuracy=0.4590, loss = 0.0940, max_val_accuracy=0.4471, train_times=12
2025-04-04 17:56:03,742 [INFO] Epoch 1: device=cuda:1, max_train_accuracy=0.6393, loss = 0.0663, max_val_accuracy=0.6183, train_times=24
2025-04-04 17:56:04,760 [INFO] Epoch 2: device=cuda:1, max_train_accuracy=0.7705, loss = 0.0509, max_val_accuracy=0.7673, train_times=36
2025-04-04 17:56:05,785 [INFO] Epoch 3: device=cuda:1, max_train_accuracy=0.7049, loss = 0.0525, max_val_accuracy=0.7935, train_times=48
2025-04-04 17:56:06,806 [INFO] Epoch 4: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0370, max_val_accuracy=0.8235, train_times=60
2025-04-04 17:56:07,819 [INFO] Epoch 5: device=cuda:1, max_train_accuracy=0.8689, loss = 0.0344, max_val_accuracy=0.8235, train_times=72
2025-04-04 17:56:08,835 [INFO] Epoch 6: device=cuda:1, max_train_accuracy=0.8197, loss = 0.0349, max_val_accuracy=0.8340, train_times=84
2025-04-04 17:56:09,844 [INFO] Epoch 7: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0256, max_val_accuracy=0.8471, train_times=96
2025-04-04 17:56:10,863 [INFO] Epoch 8: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0261, max_val_accuracy=0.8471, train_times=108
2025-04-04 17:56:11,881 [INFO] Epoch 9: device=cuda:1, max_train_accuracy=0.8525, loss = 0.0321, max_val_accuracy=0.8536, train_times=120
2025-04-04 17:56:12,901 [INFO] Epoch 10: device=cuda:1, max_train_accuracy=0.8361, loss = 0.0364, max_val_accuracy=0.8549, train_times=132
2025-04-04 17:56:13,931 [INFO] Epoch 11: device=cuda:1, max_train_accuracy=0.8361, loss = 0.0352, max_val_accuracy=0.8549, train_times=144
2025-04-04 17:56:14,948 [INFO] Epoch 12: device=cuda:1, max_train_accuracy=0.8197, loss = 0.0334, max_val_accuracy=0.8732, train_times=156
2025-04-04 17:56:15,966 [INFO] Epoch 13: device=cuda:1, max_train_accuracy=0.8689, loss = 0.0276, max_val_accuracy=0.8876, train_times=168
2025-04-04 17:56:16,992 [INFO] Epoch 14: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0236, max_val_accuracy=0.8928, train_times=180
2025-04-04 17:56:18,006 [INFO] Epoch 15: device=cuda:1, max_train_accuracy=0.7705, loss = 0.0378, max_val_accuracy=0.8928, train_times=192
2025-04-04 17:56:19,020 [INFO] Epoch 16: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0233, max_val_accuracy=0.8954, train_times=204
2025-04-04 17:56:20,030 [INFO] Epoch 17: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0194, max_val_accuracy=0.9007, train_times=216
2025-04-04 17:56:21,050 [INFO] Epoch 18: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0253, max_val_accuracy=0.9007, train_times=228
2025-04-04 17:56:22,069 [INFO] Epoch 19: device=cuda:1, max_train_accuracy=1.0000, loss = 0.0110, max_val_accuracy=0.9007, train_times=240
2025-04-04 17:56:23,089 [INFO] Epoch 20: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0178, max_val_accuracy=0.9007, train_times=252
2025-04-04 17:56:24,104 [INFO] Epoch 21: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0219, max_val_accuracy=0.9007, train_times=264
2025-04-04 17:56:25,131 [INFO] Epoch 22: device=cuda:1, max_train_accuracy=0.8852, loss = 0.0235, max_val_accuracy=0.9007, train_times=276
2025-04-04 17:56:26,140 [INFO] Epoch 23: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0206, max_val_accuracy=0.9059, train_times=288
2025-04-04 17:56:27,161 [INFO] Epoch 24: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0252, max_val_accuracy=0.9059, train_times=300
2025-04-04 17:56:28,178 [INFO] Epoch 25: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0208, max_val_accuracy=0.9059, train_times=312
2025-04-04 17:56:29,302 [INFO] Epoch 26: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0146, max_val_accuracy=0.9059, train_times=324
2025-04-04 17:56:30,488 [INFO] Epoch 27: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0116, max_val_accuracy=0.9059, train_times=336
2025-04-04 17:56:31,692 [INFO] Epoch 28: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0196, max_val_accuracy=0.9059, train_times=348
2025-04-04 17:56:32,897 [INFO] Epoch 29: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0147, max_val_accuracy=0.9059, train_times=360
2025-04-04 17:56:34,099 [INFO] Epoch 30: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0213, max_val_accuracy=0.9059, train_times=372
2025-04-04 17:56:35,141 [INFO] Epoch 31: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0212, max_val_accuracy=0.9059, train_times=384
2025-04-04 17:56:36,142 [INFO] Epoch 32: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0141, max_val_accuracy=0.9059, train_times=396
2025-04-04 17:56:37,140 [INFO] Epoch 33: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0234, max_val_accuracy=0.9059, train_times=408
2025-04-04 17:56:38,137 [INFO] Epoch 34: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0140, max_val_accuracy=0.9059, train_times=420
